"work_id","work_title","source_refs","surface_word","normalized_word","lexical_status","renderings","reason","source_name","source_id","license"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Introduction:2","ימים","ימימ","Potential","daylight / sea / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L65548; L65608; H3117; H3220","CC0; CC0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Genesis 1:1:7","יצא","יצא","Potential","to go (causatively / bring ) out / in a great variety of applications / literally and figuratively / direct and proxim. / × after / appear / × assuredly / finish.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L211779; L211843; H3318; H3319","CC0; CC0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Genesis 1:1:7","יצאו","יצאו","Potential","to go (causatively / bring ) out / in a great variety of applications / literally and figuratively / direct and proxim. / × after / appear / × assuredly / to descend (literally / to go downwards / conventionally to a lower region / as the shore / a boundary / the enemy / etc. / figuratively","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L211779; L211843; H3318; H3381","CC0; CC0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Genesis 1:1:5; Aderet Eliyahu, Deuteronomy 1:1:8; Aderet Eliyahu, Deuteronomy 1:1:19","למה","למה","Potential","Lama glama / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L492199; L65962; H4100; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Introduction:1; Aderet Eliyahu, Introduction:2; Aderet Eliyahu, Introduction:3; Aderet Eliyahu, Introduction:5; Aderet Eliyahu, Genesis 1:1:3","מי","מי","Potential","in / with / by / etc. / for / in into / through. / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / who? (occasionally / by a peculiar idiom / of things) / also (indefinitely) whoever / often used in oblique construction with prefix / suffix / any (man) / × he / Me-haj-Jarkon / a place in Palestine / Me-jarkon. / Me-Zahab / an Edomite / Mezahab. / water / figuratively / juice / by euphemism / urine / semen / piss / wasting","Potential gloss contains noisy term: lama.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1119; H4100; H4310; H4313; H4314; H4325","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Introduction:3","מכונה","מכונה","Potential","machine / a pedestal / also a spot / base.","Potential gloss contains noisy term: machine.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","L211998; L66265; L66266; H4350","CC0; CC0; CC0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Deuteronomy 1:1:15; Aderet Eliyahu, Deuteronomy 1:1:32","מלכות","מלכות","Potential","queen / a queen / queen. / dominion (abstractly / concretely) / kingdom / kingly / realm / reign. / a rule / concretely / a dominion / empire / reign / royal. / Cuth / Cuthah / a province of Assyria / Cuth.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L66312; L66313; H4436; H4437; H4438; H3575","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Introduction:4","נאות","נאות","Potential","fitting, proper, suitable / abode / dwelling / properly / to come / i.e. (implied) to assent / consent. / a home / figuratively / a pasture / habitation / house / pasture / pleasant place.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L214035; L214044; L214240; L214461; H225; H4999","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Deuteronomy 1:1:25","נהר","נהר","Potential","river / to sparkle / i.e. (figuratively) be cheerful / hence (from the sheen of a running stream) to flow / i.e. (figuratively) assemble / flow (together) / be lightened. / a river / especially the Euphrates / stream. / a stream (including the sea / expectation the Nile / Euphrates / etc.) / figuratively / prosperity / flood / river.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L214210; L66704; H5102; H5103; H5104","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Genesis 1:1:8; Aderet Eliyahu, Deuteronomy 1:1:12; Aderet Eliyahu, Deuteronomy 1:1:15; Aderet Eliyahu, Deuteronomy 1:1:33","סוד","סוד","Potential","a session / i.e. company of persons (in close deliberation) / by implication / intimacy / consultation / a secret / assembly / consel","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","L211823; L66942; H5475","CC0; CC0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Deuteronomy 1:1:16","עמם","עממ","Potential","a people (as a congregated unit) / specifically / a tribe (as those of Israel) / hence (collectively) troops / attendants / figuratively / a flock / folk / adverb / preposition / with (i.e. in conjunction with) / in varied applications / equally with / often with prepositional prefix (and then usually unrepresented in English) / accompanying / to associate / by implication / to overshadow (by huddling together) / become dim / hide.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L215972; L216092; H5971; H5973; H6004","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Genesis 1:1:4","צור","צור","Potential","Beth-Tsur / a place in Palestine / Beth-zur. / Pedahtsur / an Israelite / Pedahzur. / the back of the neck (as that on which burdens are bound ) / neck. / to cramp / i.e. confine (in many applications / literally and figuratively / formative / hostile) / adversary / assault / beset / properly / a cliff ( / sharp rock / as compressed ) / generally / a rock / boulder / figuratively / Tsur / the name of a Midianite and of an Israelite / Zur. / Tsor / Tyre / Tyrus. / literally / transitive / intransitive / (be in) afflict(-ion) / beseige","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB","L217721; L67638; H1049; H6301; H6677; H6696; H6697; H6698; H6865; H6887","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Genesis 1:1:14","קטן","קטנ","Potential","to diminish / i.e. be (causatively / make ) diminutive / (figuratively) of no account / be a (make) small (thing) / be not worthy. / a pettiness / i.e. the little finger / little finger. / abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least / Katan / an Israelite / Hakkatan (including the article).","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L218094; L218095; H6994; H6995; H6996; H6997","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Deuteronomy 1:1:4; Aderet Eliyahu, Deuteronomy 1:1:10","קטנים","קטנימ","Potential","abbreviated / i.e. diminutive / literally (in quantity / size / number) / figuratively (in age / importance) / least","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L218094; L218095; H6996","CC0; CC0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Deuteronomy 1:1:19; Aderet Eliyahu, Deuteronomy 1:1:31","שחושב","שחושב","Potential","properly / to plait / interpenetrate / i.e. (literally) to weave / (generally) to fabricate / figuratively / to plot / contrive (usually in a malicious sense)","Potential gloss contains noisy term: plot.","Wikidata Lexeme; OpenScriptures morphHB","L210712; H2803","CC0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Genesis 1:1:7","שתי","שתי","Potential","to drink / to place (in a very wide application) / apply / appoint / array / bring / consider / lay (up) / let alone / two / also (as ordinal) twofold / both / couple / double / second / twain / twelfth / to imbibe (literally / figuratively) / × assuredly / banquet / × certainly / drink(-er / -ing) / drunk (× -ard) / intoxicaion / drunkenness. / a fixture / i.e. the warp in weaving / warp.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L219903; L82377; H7896; H8147; H8354; H8358; H8359","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aderet-eliyahu","Aderet Eliyahu","Aderet Eliyahu, Introduction:3; Aderet Eliyahu, Deuteronomy 1:1:8; Aderet Eliyahu, Deuteronomy 1:1:19","שתים","שתימ","Potential","the number 2 / 2 / two / also (as ordinal) twofold / both / couple / double / second / twain / twelfth / to imbibe (literally / figuratively) / × assuredly / banquet / × certainly / drink(-er / -ing) / drunk (× -ard)","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L492223; L492277; H8147; H8354","CC0; CC0; CC BY 4.0; CC BY 4.0"
"aggadat-bereshit","Aggadat Bereshit","Aggadat Bereshit 6:1; Aggadat Bereshit 56:1; Aggadat Bereshit 80:1","אומן","אומנ","Potential","fastener with threaded hole / nut / artisan, skilled craft worker who makes or creates things by hand / artisan","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme","L204490; L204494; L63773","CC0; CC0; CC0"
"aggadat-bereshit","Aggadat Bereshit","Aggadat Bereshit 45:1; Aggadat Bereshit 49:4","אמון","אמונ","Potential","trust / trust, assumption of and reliance on the honesty of another party / Amun / skilled / i.e. an architect / one brought up. / Amon / the name of three Israelites / Amon. / a throng of people / multitude. / Amon (i.e. Ammon / Amn) / a deity of Egypt / multitude / populous. / established / i.e. (figuratively) trusty / also (abstractly) trustworthiness / faith(-ful) / truth.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L205004; L63985; H525; H526; H527; H528; H529","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aggadat-bereshit","Aggadat Bereshit","Aggadat Bereshit 19:3; Aggadat Bereshit 80:1","אמונה","אמונה","Potential","trust / trust, assumption of and reliance on the honesty of another party / Amun / belief, psychological state in which an individual holds a proposition or premise to be true / belief / literally firmness / figuratively security / morally fidelity / faith(-ful / -ly / -ness / (man)) / set office","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","L205004; L63985; L63986; H530","CC0; CC0; CC0; CC BY 4.0"
"aggadat-bereshit","Aggadat Bereshit","Aggadat Bereshit 22:3","אמוני","אמוני","Potential","trust / trust, assumption of and reliance on the honesty of another party / Amun / properly / to build up / support / to foster as a parent / nurse / figuratively to render ( / be ) firm / faithful","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L205004; L491825; L63985; H539","CC0; CC0; CC0; CC BY 4.0"
"aggadat-bereshit","Aggadat Bereshit","Aggadat Bereshit 7:1; Aggadat Bereshit 13:2; Aggadat Bereshit 35:1; Aggadat Bereshit 55:2","אמת","אמת","Potential","truth, what is in accord with fact or reality / truth / fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / to die (literally / figuratively) / causatively / to kill / × at all / × crying / (be) dead (body / man / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / properly / a mother (i.e. unit of measure / the fore-arm (below the elbow) / i.e. a cubit / also a door-base (as a bond of the entrance) / cubit / + hundred (by exchange for 3967 ) / measure / a collection / i.e. community of persons / nation / people. / stability / (figuratively) certainty / trustworthiness / assured(-ly) / establishment / faithful / right","Potential gloss contains noisy term: female slave.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L204507; L204788; L64006; H367; H4191; H517; H519; H520; H523; H571","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aggadat-bereshit","Aggadat Bereshit","Aggadat Bereshit 7:1; Aggadat Bereshit 13:2; Aggadat Bereshit 35:1; Aggadat Bereshit 55:2","אמת","אמת","Potential","truth, what is in accord with fact or reality / truth / fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / to die (literally / figuratively) / causatively / to kill / × at all / × crying / (be) dead (body / man / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / properly / a mother (i.e. unit of measure / the fore-arm (below the elbow) / i.e. a cubit / also a door-base (as a bond of the entrance) / cubit / + hundred (by exchange for 3967 ) / measure / a collection / i.e. community of persons / nation / people. / stability / (figuratively) certainty / trustworthiness / assured(-ly) / establishment / faithful / right","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L204507; L204788; L64006; H367; H4191; H517; H519; H520; H523; H571","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"aggadat-bereshit","Aggadat Bereshit","Aggadat Bereshit 52:1","אמתי","אמתי","Potential","fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / Amittai / an Israelite / Amittai.","Potential gloss contains noisy term: female slave.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L204788; L205040; H367; H517; H519; H573","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
