normalized,surface,occurrence_count,work_count,families,current_match,route_status,candidate_route_count,match_families,candidate_source,license_lane,display_eligible,hud_inspectable,prehud_allowed,blocker,top_works
מדליקינ,מדליקין,96,12,halakhah; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,lechem-mishneh-on-mishneh-torah-scroll-of-esther-and-hanukkah:19; divrei-yirmiyahu-on-mishneh-torah-scroll-of-esther-and-hanukkah:15; tosefta-shabbat:15; mishnah-shabbat:11; migdal-oz-on-mishneh-torah-fringes:9
יפלו,יפלו,96,11,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,44,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kiryat-sefer-on-mishneh-torah-nazariteship:19; kessef-mishneh-on-mishneh-torah-nazariteship:15; mishnah-shekalim:15; mishneh-torah-sacrifices-rendered-unfit:11; mishneh-torah-sheqel-dues:9
תרמ,תרם,96,9,halakhah; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,11,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kessef-mishneh-on-mishneh-torah-heave-offerings:29; mishneh-torah-heave-offerings:27; kiryat-sefer-on-mishneh-torah-heave-offerings:11; brief-commentary-on-terumot:7; mishnah-terumot:7
בכריתות,בכריתות,96,8,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,har-hamoriyah-on-mishneh-torah-offerings-for-unintentional-transgressions:62; har-hamoriyah-on-mishneh-torah-offerings-for-those-with-incomplete-atonement:12; shorshei-hayam-on-mishneh-torah-repentance:8; tzafnat-paneach-on-mishneh-torah-sheqel-dues:5; maggid-mishneh-on-mishneh-torah-rest-on-the-tenth-of-tishrei:3
מצילינ,מצילין,96,8,halakhah; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,4,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-torah-defilement-by-a-corpse:20; tosefta-kelim-kamma:17; kiryat-sefer-on-mishneh-torah-defilement-by-a-corpse:16; tosefta-sanhedrin:16; mishnah-shabbat:10
המפלת,המפלת,96,7,halakhah; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,migdal-oz-on-mishneh-torah-forbidden-intercourse:33; maggid-mishneh-on-mishneh-torah-forbidden-intercourse:29; mishnah-niddah:9; mishnah-keritot:8; tosefta-keritot:7
לרבי,לרבי,96,7,halakhah; kabbalah; musar,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kav-hayashar:42; bepardes-hachasidut-vehakabbalah:28; kiryat-sefer-on-mishneh-torah-offerings-for-those-with-incomplete-atonement:7; kiryat-sefer-on-mishneh-torah-service-on-the-day-of-atonement:7; kiryat-sefer-on-mishneh-torah-substitution:6
הבזיכינ,הבזיכין,96,6,halakhah; tosefta,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,har-hamoriyah-on-mishneh-torah-daily-offerings-and-additional-offerings:34; kiryat-sefer-on-mishneh-torah-daily-offerings-and-additional-offerings:18; mishneh-torah-daily-offerings-and-additional-offerings:16; kessef-mishneh-on-mishneh-torah-daily-offerings-and-additional-offerings:13; tosefta-menachot:10
ידיה,ידיה,96,6,halakhah; mishnah; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,25,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shulchan-arukh-even-haezer:46; migdal-oz-on-mishneh-torah-marriage:19; targum-jonathan-on-leviticus:15; aramaic-targum-to-job:6; mishnah-ketubot:6
אדא,אדא,96,5,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-lamelech-on-mishneh-torah-forbidden-intercourse:38; the-sabbath-epistle:30; maaseh-rokeach-on-rest-on-a-holiday:19; kessef-mishneh-on-mishneh-torah-fringes:7; migdal-oz-on-mishneh-torah-sanctification-of-the-new-month:2
אזנכ,אָזְנְךָ,96,5,halakhah; liturgy; tanakh,unresolved_lexical_row,hud_evidence_only_or_source_review,20,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,selichot-nusach-ashkenaz-lita:78; kinnot-for-tisha-bav-ashkenaz:13; shomer-yisrael:3; lamentations:1; ruth:1
היכדינ,הֵיכְדֵין,96,5,targum_aramaic,unresolved_lexical_row,no_route,0,,missing_commercial_clean_aramic_targum_dictionary,source_needed_license_unverified,false,false,false,no_route_and_no_accepted_aramaic_dictionary_source,targum-jonathan-on-numbers:29; targum-jonathan-on-exodus:27; targum-jonathan-on-deuteronomy:18; targum-jonathan-on-leviticus:14; aramaic-targum-to-job:8
הכפ,הכף,96,5,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,12,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,issur-veheter-haarokh:75; issur-vheter-lrabbeinu-yerucham:10; mishneh-torah-service-on-the-day-of-atonement:5; mishnah-yoma:4; mishnah-tamid:2
המשכב,המשכב,96,5,halakhah; mishnah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,kessef-mishneh-on-mishneh-torah-those-who-defile-bed-or-seat:25; mishneh-lamelech-on-mishneh-torah-those-who-defile-bed-or-seat:23; kiryat-sefer-on-mishneh-torah-those-who-defile-bed-or-seat:22; mishneh-torah-those-who-defile-bed-or-seat:20; mishnah-zavim:6
הצווי,הצווי,96,5,halakhah; midrash; mishnah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sefer-hamitzvot:72; sefer-yesodei-hatorah:15; boaz-on-mishnah-kiddushin:5; rashi-on-bereshit-rabbah:3; yedei-moshe-on-vayikra-rabbah:1
וזורקינ,וזורקין,96,5,halakhah; midrash,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,har-hamoriyah-on-mishneh-torah-paschal-offering:51; har-hamoriyah-on-mishneh-torah-admission-into-the-sanctuary:30; kessef-mishneh-on-mishneh-torah-paschal-offering:10; ohr-sameach-on-mishneh-torah-festival-offering:4; tractate-semachot:1
מנעל,מנעל,96,5,halakhah; mishnah; tosefta,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,seder-mishnah-on-mishneh-torah-rest-on-the-tenth-of-tishrei:78; lechem-mishneh-on-mishneh-torah-rest-on-the-tenth-of-tishrei:9; tzafnat-paneach-on-mishneh-torah-rest-on-the-tenth-of-tishrei:4; tosefta-kelim-batra:3; mishnah-beitzah:2
מתיבמת,מִתְיַבֶּמֶת,96,5,halakhah; mishnah; tosefta,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,mishneh-torah-levirate-marriage-and-release:30; tosefta-yevamot:30; mishnah-yevamot:18; kiryat-sefer-on-mishneh-torah-levirate-marriage-and-release:14; mishnah-niddah:4
אמרימ,אמרים,96,4,chasidut; musar; tanakh,unresolved_lexical_row,hud_evidence_only_or_source_review,5,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mekor-mayim-chayim-on-baal-shem-tov:48; baal-shem-tov:43; nehemiah:3; bechinat-olam:2
הקפר,הקפר,96,4,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,seder-mishnah-on-mishneh-torah-human-dispositions:50; lechem-mishneh-on-mishneh-torah-human-dispositions:25; kessef-mishneh-on-mishneh-torah-circumcision:11; peri-chadash-on-mishneh-torah-human-dispositions:10
לכעוס,לכעוס,96,4,halakhah; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,3,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,midrash-shmuel-on-avot:57; seder-mishnah-on-mishneh-torah-human-dispositions:28; lechem-mishneh-on-mishneh-torah-human-dispositions:7; divrei-yirmiyahu-on-mishneh-torah-human-dispositions:4
מיחייב,מיחייב,96,4,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sheiltot-drav-achai-gaon:71; kessef-mishneh-on-mishneh-torah-oaths:16; migdal-oz-on-mishneh-torah-oaths:6; peri-chadash-on-mishneh-torah-human-dispositions:3
דיצירה,דיצירה,96,3,kabbalah,unresolved_lexical_row,no_route,0,,kabbalah_technical_term_table_or_commercial_clean_dictionary,source_needed_license_unverified,false,false,false,technical_term_source_needed,shaar-hakavanot:58; pri-etz-chaim:36; peri-etz-hadar:2
השדימ,השדים,96,3,kabbalah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,nishmat-chayyim:56; chesed-leavraham:35; book-of-tobit:5
ולפע״ד,ולפע״ד,96,3,halakhah; mishnah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,lishkat-hasofer:92; boaz-on-mishnah-orlah:3; boaz-on-mishnah-niddah:1
ללאו,ללאו,96,3,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,2,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,marganita-tava-on-sefer-hamitzvot:80; yitzchak-yeranen-on-mishneh-torah-paschal-offering:9; nachal-eitan-on-mishneh-torah-leavened-and-unleavened-bread:7
תרח,תרח,96,3,liturgy; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,12,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sefer-hayashar-midrash:74; naftali-seva-ratzon-on-pesach-haggadah:20; seder-olam-rabbah:2
והגהות,והגהות,96,1,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,shulchan-arukh-orach-chayim:96
וכשתחשוב,וכשתחשוב,96,1,kabbalah,unresolved_lexical_row,no_route,0,,kabbalah_technical_term_table_or_commercial_clean_dictionary,source_needed_license_unverified,false,false,false,technical_term_source_needed,maaseh-rokeach-on-mishnah:96
חא״ה,חא״ה,96,1,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,baer-hetev-on-shulchan-arukh-even-haezer:96
נה״מ,נה״מ,96,1,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,haggahot-imrei-barukh-on-shulchan-arukh-choshen-mishpat:96
ובעל,וּבַעַל,95,19,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-torah-one-who-injures-a-person-or-property:11; kessef-mishneh-on-mishneh-torah-things-forbidden-on-the-altar:9; mishnah-yevamot:8; kiryat-sefer-on-mishneh-torah-vows:7; mishnah-bekhorot:7
תוקעינ,תוקעין,95,15,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-torah-shofar-sukkah-and-lulav:19; kessef-mishneh-on-mishneh-torah-shofar-sukkah-and-lulav:14; maggid-mishneh-on-mishneh-torah-shofar-sukkah-and-lulav:11; maggid-mishneh-on-mishneh-torah-fasts:8; mishneh-torah-fasts:7
לישנא,לישנא,95,12,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,seder-mishnah-on-mishneh-torah-human-dispositions:27; kovetz-al-yad-hachazakah-on-mishneh-torah-marriage:17; chafetz-chaim:16; kessef-mishneh-on-mishneh-torah-appraisals-and-devoted-property:10; boaz-on-mishnah-bekhorot:6
מפסיקינ,מפסיקין,95,12,halakhah; midrash; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,lechem-mishneh-on-mishneh-torah-reading-the-shema:21; yitzchak-yeranen-on-mishneh-torah-reading-the-shema:17; kessef-mishneh-on-mishneh-torah-reading-the-shema:11; tosefta-berakhot:11; tractate-soferim:9
ושמואל,ושמואל,95,10,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sefer-haitim:51; avodat-hamelekh-on-mishneh-torah-human-dispositions:11; lechem-mishneh-on-mishneh-torah-scroll-of-esther-and-hanukkah:8; ohr-sameach-on-mishneh-torah-woman-suspected-of-infidelity:6; mishneh-torah-transmission-of-the-oral-law:5
ישב,ישב,95,10,chasidut; halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,49,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shivchei-habesht:23; seder-hayom:20; kiryat-sefer-on-mishneh-torah-those-who-defile-bed-or-seat:16; kessef-mishneh-on-mishneh-torah-those-who-defile-bed-or-seat:7; lechem-mishneh-on-mishneh-torah-torah-study:7
לעדות,לעדות,95,10,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kessef-mishneh-on-mishneh-torah-testimony:27; mishneh-torah-testimony:22; even-haazel-on-mishneh-torah-testimony:17; kiryat-sefer-on-mishneh-torah-testimony:9; lechem-mishneh-on-mishneh-torah-sanctification-of-the-new-month:6
נשיא,נשיא,95,10,halakhah; tanakh; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,29,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kiryat-sefer-on-mishneh-torah-offerings-for-unintentional-transgressions:26; aramaic-targum-to-esther:15; numbers:10; kessef-mishneh-on-mishneh-torah-torah-study:9; mishneh-torah-offerings-for-unintentional-transgressions:9
