lookup_shard,normalized,surface,hebrew,display_section,display_label,route_family,route_type,match_type,language,definition_or_claim,plain_note,phrase_hebrew,phrase_focus,phrase_context,source_ref,work_id,work_title,raw_score,score_handicap,adjusted_score,confidence_percent,answer_score,answer_eligible,answer_role,context_rank_score,part_of_speech,meaning_quality,form_of,morphology,source_row_count,source_names,source_families,source_ids,licenses,license_urls,source_urls,fields_used,source_notes,card_id
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,ועשיתם שעיר עזים א לחטאת ושני כבשים,א,ועשיתם; שעיר; עזים; לחטאת; ושני; כבשים,"Abudarham, Weekday Prayers, Mishnah on the Location of the Sacrifices:7",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Mishnah_on_the_Location_of_the_Sacrifices:7,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-92b4c61ffdb57033
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,שבה הגהה א א איפשר שהטעם ראוי,א,שבה; הגהה; א; איפשר; שהטעם; ראוי,"Abudarham, Third Gate; Blessings on Commandments:21",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:21,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-933ffc7063bdaeda
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,כדאמרינן בב ר א ר שמעון בן,א,כדאמרינן; בב; ר; ר; שמעון; בן,"Abudarham, Weekday Prayers, Bedtime Recitation of Shema:2",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Bedtime_Recitation_of_Shema:2,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-a08b539ee41369f6
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,עציה גזולים תמה א אבל יש מצוה,א,עציה; גזולים; תמה; אבל; יש; מצוה,"Abudarham, Third Gate; Blessings on Commandments:20",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:20,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-a67acc9b35d57a58
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,המצוה והואיל וא א לשמוע אלא ע,א,המצוה; והואיל; וא; לשמוע; אלא; ע,"Abudarham, Third Gate; Blessings on Commandments:24",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:24,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-a6a2dbdf947c11a5
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,מקרא מגלה שא א לשמוע ע י,א,מקרא; מגלה; שא; לשמוע; ע; י,"Abudarham, Third Gate; Blessings on Commandments:24",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:24,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-c080938c224cf059
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,ל מפני שא א לברך להבא אלא,א,ל; מפני; שא; לברך; להבא; אלא,"Abudarham, Third Gate; Blessings on Commandments:24",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:24,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-c121a3b66c235bd4
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,סוטה הגהה א א אני מברר זה,א,סוטה; הגהה; א; אני; מברר; זה,"Abudarham, Third Gate; Blessings on Commandments:17",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:17,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-c243688282ae94a2
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,וי א טעם אחר כל,א,וי; טעם; אחר; כל,"Abudarham, Third Gate; Blessings on Commandments:24",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:24,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-c4743eb9b03fef44
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,חטאת והם ל א מצות לא תעשה,א,חטאת; והם; ל; מצות; לא; תעשה,"Abudarham, Weekday Prayers, Mishnah on the Location of the Sacrifices:4",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Mishnah_on_the_Location_of_the_Sacrifices:4,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-c9078542cc64098e
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,עשה שבה הגהה א א איפשר שהטעם,א,עשה; שבה; הגהה; א; איפשר; שהטעם,"Abudarham, Third Gate; Blessings on Commandments:21",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:21,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-cbcfddd7e809c10b
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,טבול מדרבנן הגהה א א אין זה,א,טבול; מדרבנן; הגהה; א; אין; זה,"Abudarham, Third Gate; Blessings on Commandments:20",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:20,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-ce526cde00b84538
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,שתתפללו על דמכם א ר יצחק א,א,שתתפללו; על; דמכם; ר; יצחק; א,"Abudarham, Weekday Prayers, Morning Blessings:2",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Morning_Blessings:2,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-cf51185ff63980ed
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,צורתו של זה א ר אבין לית,א,צורתו; של; זה; ר; אבין; לית,"Abudarham, Weekday Prayers, Morning Blessings:9",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Morning_Blessings:9,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-cfaf6624b234c795
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,למטה ומשתמר ד א אדם נותן חפציו,א,למטה; ומשתמר; ד; אדם; נותן; חפציו,"Abudarham, Weekday Prayers, Morning Blessings:14",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Morning_Blessings:14,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-d09cb36828c083ed
05d0,א,א,א,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.; The numeral 1 in Hebrew numbering.",Source-backed citable paraphrase route; displayed percent is the route match percent.,עד החזה וי א של צד ימין,א,עד; החזה; וי; של; צד; ימין,"Abudarham, Weekday Prayers, Tefillin:3",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-cac9403a1c547fed; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Tefillin:3,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 66. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-d3283fdaf0e126ac
