work_id,units,parsed_units,unparsed_units,parse_laws,max_chapter,coordinate_collisions,y_state
"pby/klatzkin/הכלל-והיוצא-53020",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/הכשרת-קליטה-53119",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/המוסרן-53126",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/המחלט-של-חמדה-53036",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/הנאת-חרות-53035",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/הסחהדעת-53041",6,6,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/העלאת-השעבוד-53014",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/הערצת-הישות-והערצת-הכליון-53032",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/הפקחים-למיניהם-53104",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/הרבה-שהוא-מעט-53091",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/השופט-53100",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/klatzkin/התוכן-שבמוסיקה-53079",5,5,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/התיחסות-המחלט-53124",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/וינינגר-53129",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/וירטואוסיות-שבמחשבה-53070",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/זווג-קשה-53076",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/זווגים-בלשון-53059",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/זוטות-הקדמה-53009",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/זכויות-של-שעבוד-53027",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/זכויותיו-של-גאון-53082",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/זכותה-של-אמונה-עלובה-53033",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/חב-שלא-בחובתו-53122",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/חברת-סופרים-53083",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/חוש-השואל-53102",4,4,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/חושהזמן-53116",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/חיים-בכונה-53017",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/חיים-כבושים-53063",10,10,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/klatzkin/חמש-בחינות-53090",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/חסד-של-אמת-53115",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/חרוזחוזר-53046",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/klatzkin/חשבון-בולע-53137",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/חשבון-ערום-53030",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/klatzkin/טעותגומלים-53029",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/klatzkin/טפילירוח-53098",15,15,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/klatzkin/טרדה-לשמה-53105",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/יהירות-של-צעיף-53057",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/יחוד-ואחוד-53023",13,13,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/klatzkin/יסוד-רופף-53067",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/יש-מאין-53120",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/יתר-מתוך-חסר-53075",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/יתרון-עלוב-53039",6,6,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/כחהנגוד-של-האישיות-53096",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/כחו-של-חיוב-53019",10,10,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/klatzkin/כפלות-של-האני-53118",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/כשלונה-של-יכולת-53092",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/כשרון-ההעתקה-53064",19,19,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/klatzkin/לוז-של-בטוי-53078",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/מדת-צדיקים-53113",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/מהותה-של-בושה-53022",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/מוסר-האומן-53094",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/מוסר-שבשלילה-53143",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/מחזורהחמדה-53015",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/klatzkin/מחצית-המוסר-53109",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/מחשבה-בצבור-53047",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/מחשבה-יתומה-53042",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/מחשבות-זוחלות-53055",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/מלאכותיות-שביצירה-53131",20,20,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/klatzkin/מלודיה-והרמוניה-53080",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/מלים-בישניות-53060",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/מסננת-53048",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/מעבר-לאדם-53142",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/מעבר-לטוב-ולרע-53135",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/מעלתה-של-מגרעת-53062",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/klatzkin/מקור-וחטא-53111",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/משל-אחרים-53050",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/משנת-ראשונים-מתוך-הפלוסופיה-העתיקה-47039",1931,1931,0,"FLAT_UNIT",1938,0,"FULLY_PARSED"
"pby/klatzkin/משקלה-של-נשמה-53054",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/מתנות-מדומות-53139",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/מתנות-עניים-53056",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/נזק-מחשבה-53117",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/נקודתשובע-53068",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/נקמה-שלאמדעת-53037",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/נשיקה-ונשיכה-53045",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/סדר-הפוך-53088",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/סוד-שנתק-לעשה-53103",5,5,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/סכנתה-של-רוחניות-53074",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/סמל-האמתיות-53130",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/klatzkin/סמל-ובטוי-53061",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/סמניהתפתחות-53013",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/ספרות-שבעלפה-53087",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/klatzkin/עדות-פסולה-53127",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/עדותה-של-פנטסיה-53052",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/עטור-סופרים-53089",6,6,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/ענין-למלומדים-53121",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/ערבא-ערבא-צריך-53040",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/עתיד-שבהוה-53125",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/פולחן-של-הנאה-ופולחן-של-צער-53031",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/פשוטו-של-עולם-53010",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/פשטות-מעושה-53085",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/פתוסהמרחק-53024",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/צורך-ההערצה-53106",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/צלו-של-צבור-53065",8,8,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/klatzkin/צעיפה-של-מחשבה-53043",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/klatzkin/צער-התשובה-53144",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/קדושה-ודממה-53034",5,5,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/קנהמדה-של-אהבה-53114",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/קפיצתהדרך-53044",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/klatzkin/קצירמחשבות-53053",8,8,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/klatzkin/ראיה-שהיא-ידיעה-53018",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/רעבון-של-תלושים-53058",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/שויון-צורך-אישויון-53134",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/שטףהדבור-53016",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/שטרחובו-של-סופר-53093",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/שטתיות-חשודה-53069",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/שיחת-נשמות-53025",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/שירוים-קדומים-53066",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/שכר-גלות-53141",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/שכר-תשובה-53112",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/שלש-משיחות-53049",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/klatzkin/שעבוד-לשון-53095",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/שעורקומה-53012",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/שקידה-מתוך-עצלות-53107",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/שקר-שלאמדעת-53140",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/klatzkin/שקרן-וגזלן-53123",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/תהום-אל-תהום-קורא-53145",3,3,0,"FLAT_UNIT",3,0,"FULLY_PARSED"
"pby/klatzkin/תורה-וביתמדרש-53051",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/תחלתו-מקרה-וסופו-הכרח-53146",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/klatzkin/תפקידה-של-מליצה-53077",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/תריס-בפני-גאוה-53101",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/klatzkin/תריס-בפני-רע-53136",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אור-ישעך-3454",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אורי-יבקע-1521",19,19,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אותותיך-הראה-3089",38,38,0,"FLAT_UNIT",38,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אזן-הטה-לעם-2890",76,76,0,"FLAT_UNIT",77,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אין-במסבה-לך-כתפוח-2563",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אל-יד-חותם-תכנית-יובא-618",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אל-ממרומו-יקרא-לעמו-1943",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אל-מקום-לא-יכילך-2561",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אלהי-תהלתי-1819",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אלי-בית-נבנה-עלקו-1522",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אליכם-אקרא-נמהרים-1760",44,44,0,"FLAT_UNIT",44,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אלך-עלי-פני-אלי-עפרת-ארמון-2080",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אם-מי-ענבים-במים-תמהל-1883",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אם-רב-עוני-269",15,15,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אמר-לאדני-מחסי-3018",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אמרינו-כיום-לעו-3528",47,47,0,"FLAT_UNIT",47,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אנא-כעב-זדוני-תמחהו-620",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אנוש-יראה-יקר-תבל-1823",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אערך-מדברי-דתי-2261",39,39,0,"FLAT_UNIT",39,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אראה-ימי-הקר-והחם-270",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אראה-צבאים-על-פני-שחק-829",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/אש-קדחו-אוריו-ולא-נפחו-3788",64,64,0,"FLAT_UNIT",64,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/את-חטאי-נוכח-פני-שמתי-2387",55,55,0,"FLAT_UNIT",55,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/באו-שתו-עמי-במל-קורה-278",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/באי-כבודה-במניס-יגון-2882",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/באי-עפרת-טירות-אלי-1637",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/בבתכרם-ידידי-1523",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/בכוס-שהם-יצק-יין-3723",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/בני-לו-תחזה-אתי-בקברי-621",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/בנעים-אמרים-מלבב-חמד-יין-942",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/בנפשי-ליל-ידידת-2450",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/בפתחך-אנכי-1697",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/דמעי-יגרו-מחם-לבבי-1948",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/דעה-כי-כל-אנוש-נמצא-בעולם-1464",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הא-לך-מכתב-מאח-נכאב-1462",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/האל-הנורא-הנקרא-ממערב-וממזרח-3406",30,30,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הדמי-תדרשי-מפי-לבאים-2769",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/החרשים-שמעו-מפי-נוראות-2078",74,74,0,"FLAT_UNIT",74,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/היה-מזין-לקול-ערב-כעוגב-3741",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הלנצח-אהי-תאב-לרעי-3084",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הנפשי-בחרו-לשכן-יגונות-3214",60,60,0,"FLAT_UNIT",60,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/העת-אשר-אעל-עלי-לבי-3212",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/העת-לפזז-תעמד-שדה-2707",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הקדיר-לבבי-מבני-קדר-2392",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הקיצוני-שעפי-לעבר-1762",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הריח-מר-מאחז-האפסים-1138",48,48,0,"FLAT_UNIT",48,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הריחותי-הדסי-השלומים-1136",56,56,0,"FLAT_UNIT",56,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/הרף-בכה-חקי-בתים-1203",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/השמר-פן-ישיא-אתך-3001",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/ובן-יונה-בראש-אמיר-1583",9,9,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/וכוס-שהם-אשר-יינו-679",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/ועורה-כבודי-והעיר-שחרים-3846",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/ותפוח-אמת-אל-לא-בראו-2134",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/זמן-הבלי-2870",37,37,0,"FLAT_UNIT",37,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/חפצי-שללו-ימים-262",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/ידידים-יזמו-מחר-נסיעה-3855",13,13,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/יונת-אלם-רחוקים-מעל-קנה-נתושה-831",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/ינחמו-ירחמו-161",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/יעירוני-סעפי-לחזותך-2765",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/יפה-תאר-וכוס-יין-וגנה-1204",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/יצו-אל-ממרומו-3656",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/כבה-חמת-הכוס-במי-שלג-3209",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/כח-לא-עצרתי-424",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/כל-איש-דוה-לבב-2829",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/כל-הנפשים-ננהים-516",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/כסעיף-הדס-תטה-צביה-32",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/כתבתיהו-והמזרק-בידי-1324",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/כתר-מעט-פרוד-ואל-תוננו-3728",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/לבי-לבי-המה-לצבי-2562",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/לובשי-סות-אימים-1822",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/למען-הפרנו-את-בריתך-2959",27,27,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/למשפט-אמרתו-ישלח-2705",27,27,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מאס-תבל-ואליום-הפקדה-3590",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מדמי-הלבבות-2452",21,21,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מה-נאוו-על-הרים-רגלי-מבשר-157",20,20,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מהיום-הבא-ומפחד-היותו-3659",19,19,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מהרו-נא-אלי-מעוני-אהובים-1756",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מחשב-תבונתי-427",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מיקד-מעצבי-2010",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מלאכים-מברכים-3529",21,21,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מלאכים-ממליכים-מעריצים-2702",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מלך-אין-קצה-לנסיו-2768",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/ממרום-קול-עובר-באזני-לילה-ודובר-1401",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מעשה-שמרתי-במו-פי-1326",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מפני-פחד-אדני-לבשתי-סות-אימים-3339",21,21,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מציב-אדמה-וכל-גבוליה-1202",15,15,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מרום-וקדוש-שעה-3402",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/מרום-מרום-שמי-קדשו-3661",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/משקה-החיש-מזרק-כסף-1634",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/נבטח-בהפיק-זמן-כמעט-זממינו-680",45,45,0,"FLAT_UNIT",45,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/נגן-אשר-פיהו-הדר-יפיו-1635",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/נגע-קשה-פשה-בלב-2135",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/נהה-גבר-אשר-כלו-שנותיו-3151",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/נודו-לאיש-גדל-מאד-צירו-2453",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/נלאה-להיליל-על-שברנו-2202",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/נשמת-משמעין-על-השקלים-3088",21,21,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/סב-תחזה-יין-כמו-כרכם-2263",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/סוד-אדני-מכל-נבצר-1946",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/סוד-לבי-ומצפוני-830",30,30,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/עד-אן-בגלות-שלחו-שלח-757",37,37,0,"FLAT_UNIT",37,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/עיני-סלעים-דמעו-דמע-2264",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/moshe-ibn-ezra/עיני-עננים-בבכי-נמאסו-3277",49,49,0,"FLAT_UNIT",49,0,"FULLY_PARSED"
