work_id,representation_id,legacy_v1_rights_profile_id,legacy_v1_normalized_license_id,legacy_v1_normalized_license_class,legacy_v1_license_version,legacy_v1_credit_line_state,legacy_v1_source_url_state,legacy_v1_license_link_state,legacy_v1_credit_authority_version_document_id,legacy_v1_credit_authority_document_oid,display_state,distribution_state,selection_descriptor_count,attribution_required_selection_count,public_domain_selection_count,selection_obligation_root_sha256,selection_raw_license_set_json,selection_attribution_posture_set_json,selection_rights_reconciliation_state
talmud/jerusalem-talmud-yoma,REP-B841E6C64EEE11575A10B96C,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-C59712BFDCAE0FD989DCDB80,60f1b2a6b09c3f396462cce6,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/amos,REP-37CEB5F099650E0A3DDFA209,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,3,1,2,224d26044d8250b63bed1fc3416add8b37079efe2171bea7cab6a7af8a902376,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/daniel,REP-97880CA409469B9FB165D235,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,8,5,3,f8427b665656a9f50e10c856902a991489f88494fcd9436163ddf6e1d7753dc3,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/ecclesiastes,REP-B23E69C244655457F0D201ED,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,5,3,2,79e688abb9edc5a603bdcab16d15c1810b99be0897c0604717347e2e6436f1e1,"[""CC BY-SA 4.0"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/esther,REP-AD49A2C53F652EC2C033BC08,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,08e38026e760cd4fe28b190cbba1d84930cf7edf2d0e1f8b799a949e59058d41,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/exodus,REP-26D0011BAEE2C79F8E008DCE,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,9,5,4,5da59c8333b08eae3788817bce9444f8c1514258d32511d06c0308372cc651d9,"[""CC-BY-SA"",""PD"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/ezra,REP-C29C68C0C594057EA75D57FA,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,7,4,3,bd52fd445d91ed43018c655b64ae820bfc7a87c55aed562aae3199312b0063e3,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/genesis,REP-D21FA9954FC0B2F0B816DF11,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,9,5,4,19a0e53df40286491ac165fb98e17ae692f930382eefebecc49a26a2ff71c376,"[""CC BY-SA 4.0"",""CC-BY-SA"",""PD"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/gevia-kesef,REP-C773B946411A4FC35F816D67,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/habakkuk,REP-8474928AEF851B600679FA13,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,ccc02416f40e4345317ef02f865b49428284f42df4b2cf4eaa8c3bd51d77dd1c,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/haggai,REP-916CFE40D1EBC5E679AE6DD5,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,HOLD_ATTRIBUTION_PROFILE_WITHOUT_ATTRIBUTION_REQUIRED_SELECTED_SOURCE,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,0,1,1c39656a80112bae1e35b6ff964038a1d9145ae1def9cc2959add9455645a7e1,"[""Public Domain""]","[""FALSE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/hosea,REP-1EB20562D521F4DAB8040BFA,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,4,1,3,3a92d74479ee7b712f1a4252288bd73b9acce01c612699bc25967274cf04b2bd,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/i-chronicles,REP-471D0C95359345C56F269B9D,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,6,3,3,3c6aa947d6f19068cfda27a813feb0cf7be8783887529ac43912e887f1e322ce,"[""CC BY-SA 4.0"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/i-kings,REP-4F789F780549A014C8EB67A2,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,6,3,3,51536a8598edb4189d75344831806a7b7cc926355637f48e781ba016d9728838,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/i-samuel,REP-0E07C4118841A29736E4057D,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,5,2,3,bc9f8afbac9943361b6c89dcd885199c5a5383e68f9d6c7a1b1b2e1ced4a3cc3,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/ibn-ezra-on-exodus,REP-D7B93A2E46E3104B5DCFFA78,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/ibn-ezra-on-leviticus,REP-8431C78B9B318790F0A5ABD5,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/ibn-ezra-on-numbers,REP-9B584DD520DC32BE14CA056F,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/ii-chronicles,REP-3E4903DB31C595B37C0F445B,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,5,3,2,805c232456258328bea865ba1f9d7c32463895209508e895d775e5328260571d,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/ii-kings,REP-FF5DB0B5E411B6CF85FFEF3D,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,8,5,3,0ad9c72509b2c73f66203bbca53e4f0c06c1cf049a7c1170c7573ad6fefc0f8a,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/ii-samuel,REP-C7F19ADAD0CE113A7EA3258A,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,8,5,3,4b62b8d35a699d95e17805604b7254de0886ad119ee8e4507b03de6cf885f7cd,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/isaiah,REP-160873E7712CEB0CEAA55D7A,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,6,3,3,da5fc0a5e695014144c6c8821c8d4b28da4a6d92c886cbec71a09e54f12bb4d7,"[""CC BY-SA 4.0"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,9,6,3,7bace4fd1ee88dd5625230cd4322c0844d4be6d73523dc2f0345a1db1cdd9569,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/job,REP-07AE3A6A1EBA2ACF3C0931DB,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,10,7,3,bf1b1ade8cdfbc869df9724242e716eda7ace0a54760b213839ce12fbd414be4,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/joel,REP-E67FB696E7E592D2ADEDBC3F,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,f3b50b086f628a3b44d502024bdddfe98b002fb158fcc6f37192767c77090550,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/jonah,REP-2E4E1A456DE393F51E9E0958,RIGHTS-E21F9C34406A3CAB4ECFCFE4,LIC-CC-BY-SA-UNVERSIONED,CC-BY-SA,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E363990837570A1C7D05AB66,5ffdb390da6914b97f61e21d,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/joshua,REP-35B0C2FC5342360A184995C1,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,4,1,3,0fbcbf116d981427ccf46c5ea55a538aedf8c8da389e7370a8436f4e1bd20e5b,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/judges,REP-3315BAB3F62EF0B74D21456F,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,5,2,3,76dd1a5e17e4d1d4f0d6b3e217ad074b500ff1160ad0fd8d3df7439092ef0814,"[""CC BY-SA 4.0"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/lamentations,REP-72AA5A531EDD1A7F39DE58B9,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,4,2,2,30afd6810516ad346bbb3082c0274c702ed837a9bfc1cd59285c12f029e9bbde,"[""CC-BY"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/leviticus,REP-32AB8E31627E7DDCE26FC426,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,d1c172e0b47e52211c84b75f854e61665121e481f31faa0328f4a4a942830f25,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/malachi,REP-B31591981C463BD3AA327E27,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,HOLD_PARENT_AGGREGATE_CONFLICTS_WITH_EXACT_CHILD_SELECTION,HOLD_PARENT_CHILD_SELECTION_CONFLICT,4,2,2,0fd68662076e0e8779ee735baf6578b4e14b609a9f90b77b14a81d78bc31049a,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/malbim-ayelet-hashachar,REP-38A24322DE3353998007AC44,RIGHTS-A84F3C617A53B7C52C04C4FA,LIC-CC-BY-SA-4.0,CC-BY-SA,4.0,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,DERIVED_CANONICAL_LICENSE_LINK_FROM_EXACT_NORMALIZED_4_0_ID,,,READY_PRESERVED_V1_NON_JPS_SELECTION,READY_LEGACY_V1_EXACT_VERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/micah,REP-8B2D51BE7CB87E8C4A7727E7,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,3f00cbee055c7822dd92ca292191198044e05885876fac64b7c461db2f52217f,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
