work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,lexicon_entry_id,surface_renderings,exported_statuses,exported_rendering_options,exported_source_names,exported_source_ids,exported_licenses,exported_claim_count,best_confidence,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes,not_a_translation
orot,Orot,tok-ed33a741a772,chunk-015,מחשבת,מחשבת,matched,direct,2,lex-f66ee4c32454,,Potential,a contrivance | i.e. (concretely) a texture | machine | (abstractly) intention | plan (whether bad | a plot | good | advice) | properly | to plait | interpenetrate | i.e. (literally) to weave | (generally) to fabricate | figuratively | to plot | contrive (usually in a malicious sense),OpenScriptures morphHB,H4284 | H2803,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-efcc6bf0487d,chunk-016,מחשבתם,מחשבתמ,matched,direct,1,lex-fcad62cf80d5,,Potential,a contrivance | i.e. (concretely) a texture | machine | (abstractly) intention | plan (whether bad | a plot | good | advice) | properly | to plait | interpenetrate | i.e. (literally) to weave | (generally) to fabricate | figuratively | to plot | contrive (usually in a malicious sense),OpenScriptures morphHB,H4284 | H2803,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-275a923647f6,chunk-002,מחשיפות,מחשיפות,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-c66f9dd53da2,chunk-013,מחשך,מחשכ,matched,direct,1,lex-a03613504060,,Potential,"the dark | hence (literally) darkness | figuratively | misery | destruction | death | ignorance | sorrow | darkness | concretely | a dark place | dark(-ness | place). | darkness, lack of light | to restrain | (reflex.) refrain | by implication | to refuse | spare | preserve | to observe | assuage | to be dark (as withholding light) | transitively | to darken | be black | be (make) dark | darken | cause darkness | be dim | dark (figuratively | i.e. obscure) | meaning",OpenScriptures morphHB | Wikidata Lexeme,H2822 | H4285 | L65211 | H2820 | H2821 | H2823,CC BY 4.0 | CC0,6,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-5ff747772a1c,chunk-006,מחשכי,מחשכי,matched,direct,2,lex-87d44c04ed4b,,Potential,"darkness | concretely | a dark place | dark(-ness | place). | darkness, lack of light | the dark | hence (literally) darkness | figuratively | misery | destruction | death | ignorance | sorrow",OpenScriptures morphHB | Wikidata Lexeme,H4285 | L65211 | H2822,CC BY 4.0 | CC0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-a0d73bd523b1,chunk-010,מחשכיהם,מחשכיהמ,matched,direct,1,lex-b13a253d9479,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-afc35ab38787,chunk-011,מחשכיו,מחשכיו,matched,direct,1,lex-eef1013206ee,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-5afdad66b8df,chunk-006,מחשכים,מחשכימ,matched,direct,8,lex-f6f9c5dcef41,,Potential,"darkness | concretely | a dark place | dark(-ness | place). | darkness, lack of light | dark (figuratively | i.e. obscure) | meaning | figuratively | misery | darkness.",OpenScriptures morphHB | Wikidata Lexeme,H4285 | L65211 | H2823 | H2825,CC BY 4.0 | CC0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-9c0c1022dab4,chunk-010,מחשכת,מחשכת,matched,direct,2,lex-1197fcec4929,,Potential,to restrain | (reflex.) refrain | by implication | to refuse | spare | preserve | to observe | assuage | darkness | dark.,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H2820 | H2824,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-256be875cecb,chunk-002,מטביע,מטביע,matched,direct,3,lex-kaikki-8f7253f4de54,,Potential,to drown,Wiktionary via Kaikki,kaikki-3091643f23d9,CC BY-SA 4.0 / GFDL,1,52,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-e8a45a69db50,chunk-015,מטביעה,מטביעה,matched,direct,1,lex-36295e96d644,,Strict Hebrew,drowning,Wikidata Lexeme,L211257,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,drowning,Wikidata Lexeme,L211257,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-acb99d3baad6,chunk-011,מטביעות,מטביעות,matched,direct,1,lex-be3cb68f56a3,,Strict Hebrew,drowning,Wikidata Lexeme,L211257,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,drowning,Wikidata Lexeme,L211257,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-a1c4d3b5a021,chunk-010,מטבע,מטבע,matched,direct,2,lex-c9bf14ed401c,,Potential,currency | coin | nature | to sink | drown | fasten | settle | sink.,Wikidata Lexeme | OpenScriptures HebrewLexicon,L66193 | L65411 | H2883,CC0 | CC BY 4.0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-7fd4aa6c35aa,chunk-008,מטה,מטה,matched,direct,2,lex-ed13b50e507f,,Strict Hebrew | Potential,bed,Wikidata Lexeme,L66226,CC0,9,93,60,93,safe_options_min60,Strict Hebrew,bed,Wikidata Lexeme,L66226,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-80bb8a22bf55,chunk-008,מטהר,מטהר,matched,direct,1,lex-3628e9059950,,Potential,to be pure (physical sound | clear | unadulterated | Levitically | uncontaminated | morally | innocent | holy) | pure (in a physical | chemical | ceremonial | moral sense) | clean | fair | pure(-ness). | literally brightness | ceremonially purification | clearness | glory | purifying. | ceremonial purification | moral purity | × is cleansed | cleansing | purification(-fying).,OpenScriptures morphHB,H2891 | H2889 | H2892 | H2893,CC BY 4.0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-e44abd88b890,chunk-015,מטהרת,מטהרת,matched,direct,3,lex-53f89b8f0af0,,Potential,to be pure (physical sound | clear | unadulterated | Levitically | uncontaminated | morally | innocent | holy) | ceremonial purification | moral purity | × is cleansed | cleansing | purification(-fying).,OpenScriptures morphHB,H2891 | H2893,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-9f19a6bbf013,chunk-010,מטהרתה,מטהרתה,matched,direct,1,lex-5b2a5ff9b923,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-64de084ad7af,chunk-006,מטהרתם,מטהרתמ,matched,direct,1,lex-1526123fc66a,,Potential,to be pure (physical sound | clear | unadulterated | Levitically | uncontaminated | morally | innocent | holy),OpenScriptures morphHB,H2891,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-4ab59414ae1f,chunk-004,מטוהר,מטוהר,matched,direct,1,lex-58d7d3ab9e5c,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-0f817bf26192,chunk-001,מטוהרה,מטוהרה,matched,direct,1,lex-c864cb0f5cc4,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-2859b24e541f,chunk-002,מטומאת,מטומאת,matched,direct,2,lex-fc2f89666bff,,Potential,(ritual) impurity,Wikidata Lexeme,L211303,CC0,1,63,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-2e211426e530,chunk-003,מטומאתה,מטומאתה,unmatched,unmatched,2,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-789e033ea348,chunk-008,מטומאתו,מטומאתו,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-7f8274f22920,chunk-008,מטושטש,מטושטש,matched,direct,1,lex-7c83b036c4a5,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-e0b3fd819338,chunk-015,מטושטשת,מטושטשת,matched,direct,3,lex-bcf1bd04fb73,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-ffb324911091,chunk-017,מטל,מטל,matched,direct,5,lex-baa217ce3e80,,Strict Hebrew,dew (as covering vegetation) | dew.,OpenScriptures morphHB,H2919,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,dew (as covering vegetation) | dew.,OpenScriptures morphHB,H2919,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-c515b8580561,chunk-013,מטללי,מטללי,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-1424e6309721,chunk-001,מטמא,מטמא,matched,direct,1,lex-1a5a77e24ccc,,Potential,foul in a religious sense | defiled | infamous | polluted(-tion) | unclean. | (ritually) unclean | to be foul | especially in a ceremial | moral sense (contaminated) | defile (self) | pollute (self) | be (make | make self | pronounce) unclean,OpenScriptures morphHB | Wikidata Lexeme,H2931 | L211446 | H2930,CC BY 4.0 | CC0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-d8c15f372a42,chunk-014,מטמטמת,מטמטמת,matched,direct,1,lex-kaikki-c1176aed699f,,Potential,"dumb, stupid, foolish, idiotic",Wiktionary via Kaikki,kaikki-9b891a431ad4,CC BY-SA 4.0 / GFDL,1,52,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-bb1e6d56fbfd,chunk-012,מטעו,מטעו,matched,direct,1,lex-2b2680be424e,,Strict Hebrew,something planted | i.e. the place (a garden | vineyard) | the thing (a plant | figuratively | men) | by implication | the act,OpenScriptures morphHB,H4302,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,something planted | i.e. the place (a garden | vineyard) | the thing (a plant | figuratively | men) | by implication | the act,OpenScriptures morphHB,H4302,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-ea8ab9cf4470,chunk-015,מטעם,מטעמ,matched,direct,1,lex-74c8fc6220e7,,Potential,properly | a taste | i.e. (figuratively) perception | by implication | intelligence | transitively | a mandate | advice | a delicacy | dainty (meat) | savoury meat. | to taste | figuratively | to perceive | × but | perceive | taste. | causatively to feed | make to eat | feed. | i.e. a judicial sentence | account | × to be commanded | commandment | matter. | flavor | judgment (both subjective and objective) | hence | account (both subjectively and objectively) | chancellor | command,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H2940 | H4303 | H2938 | H2939 | H2941 | H2942,CC BY 4.0,6,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-0850aba435b7,chunk-000,מטפס,מטפס,matched,direct,1,lex-efc8cb1ea621,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-368337155239,chunk-003,מטרה,מטרה,matched,direct,2,lex-8aa21a4ceef3,,Potential,a jail (as a guard-house) | also an aim (as being closely watched) | mark | prison.,OpenScriptures morphHB,H4307,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-05d53a5121e8,chunk-000,מטרות,מטרות,matched,direct,1,lex-9213a69fd094,,Potential,rain | rain.,OpenScriptures morphHB,H4306,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-8a5eb7d34f0a,chunk-009,מטרותיהם,מטרותיהמ,matched,direct,1,lex-e13160b98b98,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-f12cdc74dfe2,chunk-016,מטרת,מטרת,matched,direct,2,lex-ae5b60376a49,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-0cbfdf6e50aa,chunk-000,מטרתה,מטרתה,matched,direct,1,lex-ca44f5ac3aac,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-08e4cdb455b4,chunk-000,מטרתם,מטרתמ,matched,direct,1,lex-219d38789cb3,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-fcb64fbea4b1,chunk-017,מי,מי,matched,direct,29,lex-063e499daca8,,Potential,in | with | by | etc. | for | in into | through. | properly | interrogative what? (including how? why? when? ) | but also exclamation | what! (including how! ) | indefinitely what (including whatever | and even relatively | that which ) | often used with prefixes in various adverbial | who? (occasionally | by a peculiar idiom | of things) | also (indefinitely) whoever | often used in oblique construction with prefix | suffix | any (man) | × he | Me-Zahab | an Edomite | Mezahab. | water | figuratively | juice | by euphemism | urine | semen | piss | wasting,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H1119 | H4100 | H4310 | H4314 | H4325,CC BY 4.0,5,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-2e31ecec339c,chunk-003,מיגיע,מיגיע,matched,direct,1,lex-7aa79200a20e,,Potential,toil | hence | a work | produce | property (as the result of labor) | labour | work. | tired | weary. | properly | to touch | i.e. lay the hand upon (for any purpose | euphemistically | to lie with a woman) | by implication | to reach (figuratively | to arrive,OpenScriptures HebrewLexicon | OpenScriptures morphHB,H3018 | H3019 | H5060,CC BY 4.0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-b6381eea4bf5,chunk-012,מיד,מיד,matched,direct,20,lex-26a7fb927feb,,Potential,a hand (the open one [indicating power | means | direction | etc.] | in distinction from 3709 | the closed one) | used (as noun | adverb,OpenScriptures morphHB,H3027,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
