work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,best_confidence_any_public_claim,all_exported_statuses,all_exported_rendering_options,all_exported_licenses,notes,not_a_translation
aggadat-bereshit,Aggadat Bereshit,tok-3df208ccdc6f,aggadat-bereshit-002,ליכנס,ליכנס,matched,affix_parser,1,60,91,safe_options_min60,Strict Hebrew,to hence | for hence | of hence | to heap up | for heap up | of heap up | to wrap self | for wrap self | to collect | hence | to enfold | gather (together) | heap up | wrap self.,OpenScriptures morphHB,H3664,CC BY 4.0,91,Strict Hebrew,to hence | for hence | of hence | to heap up | for heap up | of heap up | to wrap self | for wrap self | to collect | hence | to enfold | gather (together) | heap up | wrap self.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-da85f550a497,aggadat-bereshit-007,ליל,ליל,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-d4bc56c2691b,aggadat-bereshit-007,לילד,לילד,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c07cfcd169b7,aggadat-bereshit-006,לילה,לילה,matched,direct,7,60,93,safe_options_min60,Strict Hebrew,"night, period from sunset to sunrise in each twenty-four hours | night",Wikidata Lexeme,L65943,CC0,93,Strict Hebrew | Potential,"night, period from sunset to sunrise in each twenty-four hours | night",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-5d32ca431390,aggadat-bereshit-003,ליליא,ליליא,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ff7255915ef0,aggadat-bereshit-008,לילך,לילכ,unmatched,unmatched,5,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-a9e1b4b84ce6,aggadat-bereshit-005,לים,לימ,matched,direct,3,60,95,safe_options_min60,Strict Hebrew,a sea (as breaking in noisy surf) | large body of water | specifically (with the article) | the Mediterranean Sea | sometimes a large river | an artifical basin | locally | the west,OpenScriptures morphHB,H3220,CC BY 4.0,95,Strict Hebrew,a sea (as breaking in noisy surf) | large body of water | specifically (with the article) | the Mediterranean Sea | sometimes a large river | an artifical basin | locally | the west,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-683fa8189898,aggadat-bereshit-003,לימול,לימול,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-2d7f5bbb265d,aggadat-bereshit-001,לימים,לימימ,matched,direct,3,60,95,safe_options_min60,Strict Hebrew,a day (as the warm hours) | whether literal (from sunrise to sunset | from one sunset to the next) | figurative (a space of time defined by an associated term) | (often used adverb) | age | always | chronicals,OpenScriptures morphHB,H3117,CC BY 4.0,95,Strict Hebrew | Potential,a day (as the warm hours) | whether literal (from sunrise to sunset | from one sunset to the next) | figurative (a space of time defined by an associated term) | (often used adverb) | age | always | chronicals,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-de5f483753eb,aggadat-bereshit-007,לימינו,לימינו,matched,affix_parser,2,60,91,safe_options_min60,Strict Hebrew,our age | our always | our chronicals | a day (as the warm hours) | whether literal (from sunrise to sunset | from one sunset to the next) | figurative (a space of time defined by an associated term) | (often used adverb) | age | always | chronicals,OpenScriptures morphHB,H3117,CC BY 4.0,91,Strict Hebrew | Potential,our age | our always | our chronicals | a day (as the warm hours) | whether literal (from sunrise to sunset | from one sunset to the next) | figurative (a space of time defined by an associated term) | (often used adverb) | age | always | chronicals,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-67a56472541e,aggadat-bereshit-003,לימיני,לימיני,matched,affix_parser,15,60,90,safe_options_min60,Strict Hebrew,to right | for right | of right | right (direction) | right,Wikidata Lexeme | OpenScriptures morphHB | OpenScriptures HebrewLexicon,L65611 | H1145 | H3225 | H3227 | H3228,CC0 | CC BY 4.0,90,Strict Hebrew | Potential,to right | for right | of right | right (direction) | right,CC0 | CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-8c47b5628493,aggadat-bereshit-004,ליעקב,ליעקב,matched,direct,23,60,95,safe_options_min60,Strict Hebrew,Jaakob | the Israelitish patriarch | Jacob.,OpenScriptures morphHB,H3290,CC BY 4.0,95,Strict Hebrew | Potential,Jaakob | the Israelitish patriarch | Jacob.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-db61bb35a86f,aggadat-bereshit-007,ליפטור,ליפטור,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ea2f732f3e68,aggadat-bereshit-008,ליפטר,ליפטר,matched,affix_parser,1,60,91,safe_options_min60,Strict Hebrew,to burst through | for burst through | of burst through | to dismiss | for dismiss | of dismiss | to free | for free | to cleave | burst through | i.e. (causatively) to emit | whether literal | figurative (gape) | dismiss | free | let (shoot) out,OpenScriptures morphHB,H6362,CC BY 4.0,91,Strict Hebrew,to burst through | for burst through | of burst through | to dismiss | for dismiss | of dismiss | to free | for free | to cleave | burst through | i.e. (causatively) to emit | whether literal | figurative (gape) | dismiss | free | let (shoot) out,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-34a606a44483,aggadat-bereshit-001,ליפתור,ליפתור,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-96fda1f6b090,aggadat-bereshit-005,ליפתח,ליפתח,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-6bf606532a52,aggadat-bereshit-003,ליצחק,ליצחק,matched,affix_parser,11,60,95,safe_options_min60,Strict Hebrew,to Isaac | for Isaac | of Isaac | Isaac,Project-authored Midrash/Aggadah formula table,project-midrash-name:yitzchak,project-authored / CC0,95,Strict Hebrew,to Isaac | for Isaac | of Isaac | Isaac,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-a2b435a6ef9e,aggadat-bereshit-005,ליראות,ליראות,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-19ebf385f438,aggadat-bereshit-000,ליראיו,ליראיו,matched,direct,7,60,95,safe_options_min60,Strict Hebrew,fearing | morally | reverent | afraid | fear (-ful).,OpenScriptures morphHB,H3373,CC BY 4.0,95,Strict Hebrew,fearing | morally | reverent | afraid | fear (-ful).,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-023e9a24be88,aggadat-bereshit-000,ליראיך,ליראיכ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-2e541891882c,aggadat-bereshit-001,לירד,לירד,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-3430ea47f7ba,aggadat-bereshit-001,לירושלים,לירושלימ,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-6656b2850748,aggadat-bereshit-003,לירמיה,לירמיה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-81daabb041d6,aggadat-bereshit-004,לירמיהו,לירמיהו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-378fcadf35b5,aggadat-bereshit-001,ליש,ליש,matched,direct,2,60,0,no_safe_option_min60,,,,,,65,Potential,a lion (from his destructive blows ) | (old) lion.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-caa015ca7bd6,aggadat-bereshit-006,לישועה,לישועה,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,"something saved | i.e. (abstractly) deliverance | hence | aid | victory | prosperity | deliverance | health | properly | to be open | wide | free | i.e. (by implication) to be safe | causatively | to free | succor | Salvation, freeing someone, redemption | salvation",CC BY 4.0 | CC0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-fa0ed8ac8fb8,aggadat-bereshit-008,לישועתך,לישועתכ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ecd5c8a69a54,aggadat-bereshit-008,לישמעאל,לישמעאל,matched,affix_parser,2,60,95,safe_options_min60,Strict Hebrew,to Ishmael | for Ishmael | of Ishmael | Ishmael,Project-authored Midrash/Aggadah formula table,project-midrash-name:yishmael,project-authored / CC0,95,Strict Hebrew,to Ishmael | for Ishmael | of Ishmael | Ishmael,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-7ab305642589,aggadat-bereshit-004,לישמעאלים,לישמעאלימ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-05511bba98f9,aggadat-bereshit-000,לישנא,לישנא,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-a4c65af1c21f,aggadat-bereshit-005,לישעיה,לישעיה,matched,affix_parser,1,60,95,safe_options_min60,Strict Hebrew,to Isaiah | for Isaiah | of Isaiah | Isaiah,Project-authored Midrash/Aggadah formula table,project-midrash-source:yeshayah,project-authored / CC0,95,Strict Hebrew,to Isaiah | for Isaiah | of Isaiah | Isaiah,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-17b802a83a0c,aggadat-bereshit-000,לישראל,לישראל,matched,direct,25,60,0,no_safe_option_min60,,,,,,65,Potential,he will rule as God | Jisraël | a symbolical name of Jacob | also (typically) of his posterity | Israel.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-cf0cd9b16f7d,aggadat-bereshit-007,לישרים,לישרימ,matched,direct,3,60,95,safe_options_min60,Strict Hebrew,straight (literally | figuratively) | convenient | equity | Jasher | just | meet(-est) | pleased well right(-eous),OpenScriptures morphHB,H3477,CC BY 4.0,95,Strict Hebrew,straight (literally | figuratively) | convenient | equity | Jasher | just | meet(-est) | pleased well right(-eous),CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-17a2ceba2be4,aggadat-bereshit-000,לישרף,לישרפ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-53a83fb2ba1a,aggadat-bereshit-002,ליתום,ליתומ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-1012a7d1259e,aggadat-bereshit-000,ליתן,ליתנ,matched,affix_parser,3,60,91,safe_options_min60,Strict Hebrew,to make | for make | of make | to add | for add | of add | to apply | for apply | to give | used with greatest latitude of application ( put | make | etc.) | add | apply | appoint | ascribe,OpenScriptures morphHB,H5414,CC BY 4.0,91,Strict Hebrew,to make | for make | of make | to add | for add | of add | to apply | for apply | to give | used with greatest latitude of application ( put | make | etc.) | add | apply | appoint | ascribe,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-b7a185efc91e,aggadat-bereshit-006,ליתנם,ליתנמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-d7c3ff77f90c,aggadat-bereshit-007,לך,לכ,matched,direct,146,60,0,no_safe_option_min60,,,,,,65,Potential,to walk (in a great variety of applications | literally and figuratively) | (all) along | apace | behave (self) | come | (on) continually | be conversant | to walk (literally | figuratively) | causatively | to carry (in various senses) | × again | away | bear | bring | to cut (off | down | asunder) | by implication | to destroy | consume | specifically | to covenant (i.e. make an alliance | to forgive | forgive | pardon | spare.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-7e32658b32a7,aggadat-bereshit-004,לכאן,לכאנ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-bd60dfdbb30b,aggadat-bereshit-006,לכבות,לכבות,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-104c022c5d08,aggadat-bereshit-000,לכבשן,לכבשנ,unmatched,unmatched,6,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c6a4884effac,aggadat-bereshit-006,לכה,לכה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-e3c37c57a779,aggadat-bereshit-007,לכהן,לכהנ,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,to officiate as a priest | figuratively | to put on regalia | deck | be (do the office of a | execute the | minister in the) priest('s office). | literally one officiating | a priest | also (by courtesy) an acting priest (although a layman) | chief ruler | × own | priest | prince | principal officer. | kahen | kohen | they (only used when emphatic) | × in | such like | (with) them | thereby | therein | (more than) they | wherein | priest.,CC BY 4.0 | CC0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-091e30f01757,aggadat-bereshit-000,לכו,לכו,matched,direct,10,60,0,no_safe_option_min60,,,,,,65,Potential,to walk (literally | figuratively) | causatively | to carry (in various senses) | × again | away | bear | bring,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-4e47058e54f2,aggadat-bereshit-002,לכולם,לכולמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-f6112769da4e,aggadat-bereshit-008,לכך,לככ,matched,project_midrash_formula,84,60,99,safe_options_min60,Strict Hebrew,therefore | for this reason,Project-authored Midrash/Aggadah formula table,project-midrash-grammar:lakakh,project-authored / CC0,99,Strict Hebrew,therefore | for this reason,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-17a1a7a333bb,aggadat-bereshit-000,לכל,לכל,matched,direct,30,60,0,no_safe_option_min60,,,,,,65,Potential,properly | the whole | hence | all | any | every (in the singular only | but often in a plural sense) | (in) all (manner | (forasmuch) as | be-(for this) cause | every | no (manner | -ne) | there (where) -fore,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-ffa70cab2ed5,aggadat-bereshit-008,לכלנו,לכלנו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-82291044e19d,aggadat-bereshit-004,לכם,לכמ,matched,direct,29,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-3580f9ebe37b,aggadat-bereshit-001,לכן,לכנ,matched,direct,7,60,0,no_safe_option_min60,,,,,,65,Potential,to walk (literally | figuratively) | causatively | to carry (in various senses) | × again | away | bear | bring | properly | set upright | hence (figuratively as adjective) just | but usually (as adverb | conjunction) rightly | so (in various applications to manner | time and relation | often with other particles),CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-97469a85f01c,aggadat-bereshit-005,לכסא,לכסא,matched,affix_parser,1,60,90,safe_options_min60,Strict Hebrew,to chair | for chair | of chair | chair,Wikidata Lexeme | OpenScriptures HebrewLexicon,L65750 | H3677 | H3678,CC0 | CC BY 4.0,90,Strict Hebrew | Potential,to chair | for chair | of chair | chair,CC0 | CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-de71fe3f68ff,aggadat-bereshit-007,לכסיל,לכסיל,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
